User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score,Password
U2707,8,FALSE,TRUE,197,15,15,4,10,Jacksonhaven,32,232,0.635854342,ubjnlybq
U2708,5,FALSE,TRUE,2,5,12,17,14,Port Vincentland,58,29,0.351540616,rdhpycce
U2709,9,FALSE,FALSE,111,4,11,1,19,West Andre,68,308,0.742296919,zdonwqfq
U2710,3,TRUE,TRUE,156,1,6,16,2,East Janiceshire,62,219,0.617647059,taiqdzds
U2711,7,FALSE,FALSE,30,4,13,11,7,Debbiemouth,76,75,0.415966387,ayvmsivv
U2712,7,TRUE,TRUE,143,12,5,5,17,North Jonathanland,37,296,0.725490196,wjqpdikv
U2713,7,FALSE,TRUE,190,12,15,6,2,North Timothy,73,260,0.675070028,oeqsggwk
U2714,9,FALSE,TRUE,128,14,15,0,2,Port Alex,37,180,0.56302521,owdvrnrf
U2715,5,TRUE,FALSE,40,8,16,3,8,New Kristen,82,202,0.593837535,uyqzivwf
U2716,1,FALSE,TRUE,50,11,6,8,5,East Jesse,62,104,0.456582633,hfcorfar
U2717,2,TRUE,TRUE,193,3,0,12,2,Port Stephanie,27,226,0.62745098,rivwcfgc
U2718,6,FALSE,FALSE,45,19,8,12,9,Baileyburgh,45,-39,0.256302521,nmfgoeat
U2719,9,FALSE,TRUE,47,10,8,18,0,Leslieville,83,35,0.359943978,uostdbsd
U2720,3,FALSE,FALSE,108,18,7,7,12,Kaitlinfurt,98,196,0.585434174,uhtpvcok
U2721,9,TRUE,FALSE,198,3,0,1,1,Alexanderberg,59,364,0.820728291,qobfbece
U2722,2,TRUE,TRUE,108,10,16,0,2,Lake Phillip,50,240,0.647058824,lbrcguwy
U2723,1,FALSE,TRUE,148,2,17,8,2,Josephtown,68,222,0.621848739,pyfmrppi
U2724,8,FALSE,FALSE,48,13,0,9,2,New Michaelfurt,52,23,0.343137255,yhqpodcc
U2725,1,TRUE,FALSE,134,18,13,9,12,West Hollyfort,61,162,0.537815126,cpiwhnro
U2726,1,TRUE,FALSE,177,15,8,3,9,New Victorburgh,33,219,0.617647059,kjoabeno
U2727,7,FALSE,TRUE,169,7,12,13,8,Tammyfort,87,258,0.672268908,tbpigrhu
U2728,2,TRUE,TRUE,41,14,17,7,3,Millerfort,28,42,0.369747899,zkrsbbzl
U2729,6,FALSE,TRUE,76,4,4,1,5,East Robert,29,183,0.567226891,rveadyda
U2730,5,FALSE,TRUE,126,9,4,16,7,Blakefort,56,120,0.478991597,cwuzszef
U2731,6,TRUE,TRUE,59,13,13,5,3,West Lisaside,68,181,0.56442577,xjrhuxja
U2732,8,TRUE,FALSE,4,9,4,12,10,Port Michele,56,59,0.393557423,yycdyjks
U2733,1,TRUE,FALSE,47,4,0,6,4,New Lisatown,88,215,0.612044818,qyzcnqby
U2734,2,TRUE,FALSE,82,11,13,12,13,North Jason,41,82,0.425770308,tashwayg
U2735,8,FALSE,FALSE,28,13,8,6,19,Port Alexander,34,66,0.403361345,gbdbgxmq
U2736,3,FALSE,FALSE,22,12,5,2,2,Port Nicoleville,39,26,0.347338936,owffqdbg
U2737,9,FALSE,FALSE,166,5,19,16,18,Johnborough,46,143,0.511204482,kvjfdxko
U2738,6,TRUE,TRUE,81,1,4,0,14,Riverastad,0,250,0.661064426,hvyazugs
U2739,4,TRUE,FALSE,109,17,7,3,11,Brendahaven,88,269,0.68767507,zpmhhzav
U2740,8,TRUE,FALSE,195,11,3,4,7,Nelsonburgh,66,327,0.768907563,isyxdgvw
U2741,4,TRUE,TRUE,89,8,17,11,1,Lake Devonbury,27,72,0.411764706,rnvjlyry
U2742,5,TRUE,FALSE,169,11,6,14,15,South Kimberly,1,99,0.449579832,ampjzzhx
U2743,4,FALSE,TRUE,5,0,16,5,4,Kevinstad,36,73,0.413165266,febnmome
U2744,6,FALSE,FALSE,192,12,3,2,2,West Stephanie,54,236,0.641456583,qpenxiet
U2745,7,TRUE,FALSE,79,10,2,7,13,Jacobbury,16,116,0.473389356,whdrccna
U2746,7,TRUE,TRUE,35,9,11,10,10,Thomasburgh,51,134,0.49859944,otucoxgo
U2747,1,FALSE,FALSE,89,11,4,9,17,Lake Nicole,88,199,0.589635854,brxawsqv
U2748,5,FALSE,TRUE,71,14,12,10,19,Frankside,19,70,0.408963585,dgskndhg
U2749,1,TRUE,TRUE,135,1,12,1,14,Lake Erica,14,296,0.725490196,ebgwszur
U2750,1,FALSE,TRUE,12,19,9,3,19,Carolynton,38,92,0.43977591,iaxbwtfo
U2751,8,TRUE,FALSE,19,4,0,17,1,North Michaelland,33,-34,0.263305322,kqnjwsav
U2752,7,FALSE,FALSE,158,8,17,6,19,Lake Stephaniechester,54,241,0.648459384,vxoyuxrg
U2753,9,TRUE,TRUE,167,15,8,19,10,Port Matthewland,42,138,0.504201681,ddymiurn
U2754,1,FALSE,FALSE,123,8,12,2,10,Lake Abigail,2,95,0.443977591,xthvpnoe
U2755,9,FALSE,TRUE,123,15,2,18,1,Leahside,21,-21,0.281512605,jefgaufs
U2756,6,TRUE,FALSE,197,13,15,2,9,West Rachel,10,209,0.603641457,tttbvywy
U2757,4,FALSE,TRUE,45,17,1,13,8,South Norma,53,32,0.355742297,ejgnfjld
U2758,2,FALSE,TRUE,143,14,8,16,16,Christinaland,6,43,0.371148459,vrwhhtyz
U2759,3,TRUE,TRUE,16,9,4,11,1,Anthonytown,2,-32,0.266106443,ynetdfut
U2760,1,FALSE,TRUE,44,17,11,1,11,New Heather,10,54,0.386554622,ccoipozl
U2761,4,FALSE,TRUE,123,14,9,17,19,Mccarthyfort,37,92,0.43977591,soudzlwm
U2762,8,TRUE,FALSE,122,4,5,10,3,Joshuahaven,46,165,0.542016807,amhcjkje
U2763,4,TRUE,FALSE,74,13,4,13,1,Kimview,37,8,0.322128852,ybhxrrrc
U2764,2,TRUE,FALSE,48,4,2,16,14,New Brentside,1,-10,0.296918768,cympcbam
U2765,2,FALSE,TRUE,67,14,5,4,14,Davisfurt,67,205,0.598039216,pwucjzks
U2766,7,TRUE,TRUE,42,11,10,7,4,Dominguezville,7,45,0.37394958,fxkvjpsr
U2767,5,FALSE,FALSE,198,0,9,14,5,Blackwellport,35,145,0.514005602,oqxwbcxp
U2768,3,TRUE,FALSE,48,19,9,1,13,South James,8,62,0.397759104,fneiwggy
U2769,6,FALSE,TRUE,108,6,5,15,12,Gentryborough,4,48,0.378151261,ivnyjrwb
U2770,3,TRUE,FALSE,160,11,4,7,15,Daltonbury,14,186,0.571428571,rzzattzz
U2771,2,TRUE,FALSE,160,2,8,3,6,East Angela,3,194,0.582633053,kxfkqiov
U2772,3,FALSE,TRUE,121,11,14,0,9,Morachester,72,283,0.707282913,ohdmjpts
U2773,7,FALSE,FALSE,78,2,6,15,3,Lake James,64,63,0.399159664,ievqazuu
U2774,4,TRUE,FALSE,127,13,4,1,10,Port Melissa,64,280,0.703081232,pkxhpvaw
U2775,9,FALSE,FALSE,143,0,13,5,0,Henryborough,0,85,0.429971989,jtxitekx
U2776,4,TRUE,TRUE,16,2,9,2,16,Williamsview,53,262,0.677871148,lpdhnkhz
U2777,4,FALSE,TRUE,182,3,3,12,14,Marshport,85,339,0.785714286,bktuxdru
U2778,3,FALSE,FALSE,125,2,12,7,8,Rodriguezfort,1,69,0.407563025,hzlynayk
U2779,6,FALSE,FALSE,124,15,1,6,16,North Patrickborough,72,223,0.6232493,ullppxop
U2780,2,TRUE,TRUE,160,1,19,15,6,Christopherstad,37,175,0.556022409,viommdln
U2781,1,FALSE,FALSE,70,15,0,1,7,South Daniel,4,30,0.352941176,zhuijgkl
U2782,9,TRUE,FALSE,68,3,18,11,13,West Michelle,5,50,0.380952381,whgzyniv
U2783,8,TRUE,FALSE,194,11,15,4,15,Jonesmouth,39,288,0.714285714,ukhduwkz
U2784,1,TRUE,FALSE,54,7,0,19,0,East Tanyamouth,28,-63,0.222689076,aygoutmm
U2785,7,TRUE,TRUE,75,12,0,18,12,East Larry,11,31,0.354341737,lhdzxbfq
U2786,8,TRUE,FALSE,11,0,7,8,3,Allisonshire,42,82,0.425770308,vtnwtvid
U2787,6,FALSE,TRUE,50,9,12,4,12,New Collinstad,39,141,0.508403361,fakazovl
U2788,2,TRUE,TRUE,33,9,11,7,1,Snowton,13,31,0.354341737,iwgesdhh
U2789,1,TRUE,FALSE,41,4,19,17,12,Jamesview,50,25,0.345938375,mnxaknrq
U2790,8,FALSE,FALSE,162,3,16,18,0,Fieldsburgh,69,89,0.43557423,dshfjbhl
U2791,8,FALSE,FALSE,86,19,11,4,19,Glovermouth,13,66,0.403361345,hbdnutyn
U2792,6,FALSE,TRUE,73,1,15,13,18,Waltershire,26,112,0.467787115,pvfaptsp
U2793,7,TRUE,TRUE,8,13,15,14,14,Cisnerosside,20,-3,0.306722689,tyulkskn
U2794,5,FALSE,FALSE,163,12,8,14,17,Howeview,33,108,0.462184874,cjfopbow
U2795,9,TRUE,TRUE,105,12,2,6,6,Dianaberg,74,277,0.698879552,mvtpwtiw
U2796,1,FALSE,TRUE,29,8,1,15,18,New Sarahchester,45,69,0.407563025,ydrvebpg
U2797,9,TRUE,FALSE,168,11,14,9,6,Lake Steven,4,101,0.452380952,qkfigapq
U2798,7,TRUE,TRUE,48,7,12,16,8,Lake Laurie,89,161,0.536414566,yurnllhu
U2799,5,FALSE,TRUE,161,5,3,3,14,Diazchester,31,292,0.719887955,ialetmxa
U2800,1,TRUE,TRUE,106,2,12,11,6,New Cynthia,56,206,0.599439776,skqddpcq
U2801,7,FALSE,TRUE,30,10,19,17,11,Schneiderville,97,85,0.429971989,ykllcpea
U2802,5,FALSE,TRUE,189,3,11,15,8,North Johnathanview,80,262,0.677871148,ucwhfkys
U2803,4,TRUE,FALSE,172,10,4,5,11,West Oliviaborough,83,343,0.791316527,eekwcave
U2804,4,FALSE,TRUE,57,2,3,18,16,West Lorimouth,95,189,0.575630252,powoivzj
U2805,6,FALSE,TRUE,54,14,17,4,5,Aliciaview,36,69,0.407563025,hfxbnelo
U2806,2,FALSE,FALSE,69,1,16,2,19,Josephport,29,169,0.547619048,fhwraejj
U2807,7,FALSE,TRUE,146,11,10,6,7,East Tracey,40,190,0.577030812,nsoosole
U2808,7,FALSE,FALSE,31,7,13,2,7,Lake Connie,20,39,0.365546218,zhemfudg
U2809,2,TRUE,FALSE,76,8,0,18,17,North Lisaborough,38,71,0.410364146,pbqsakmf
U2810,8,FALSE,FALSE,8,16,15,11,12,South Jonathanburgh,67,-2,0.308123249,yaeovqiy
U2811,5,TRUE,TRUE,44,5,6,12,1,North Jamiechester,45,92,0.43977591,lloevlje
U2812,4,FALSE,TRUE,195,6,5,9,11,West Josephhaven,25,228,0.630252101,ecnphifm
U2813,3,TRUE,TRUE,34,17,7,8,19,North John,29,114,0.470588235,hitttmgq
U2814,2,TRUE,FALSE,61,18,19,1,12,Kristamouth,83,203,0.595238095,wtbrslwd
U2815,3,TRUE,TRUE,39,12,15,1,9,East Frank,60,210,0.605042017,swuddwsn
U2816,7,FALSE,FALSE,67,8,3,9,6,Port Codyton,77,129,0.491596639,rkcvwzka
U2817,4,TRUE,FALSE,112,0,8,4,0,Donaldview,75,264,0.680672269,gkbvrfdn
U2818,7,FALSE,FALSE,140,8,17,8,3,West Anthonyside,96,207,0.600840336,npsusosh
U2819,9,FALSE,TRUE,185,14,14,17,6,Morrowberg,56,127,0.488795518,wkwuyrvf
U2820,2,TRUE,TRUE,131,12,4,11,12,North Sandra,58,233,0.637254902,kxrdisne
U2821,4,TRUE,TRUE,101,14,0,10,6,Lake Madisonton,93,255,0.668067227,eqouelap
U2822,5,TRUE,FALSE,6,15,15,15,19,North Jordanburgh,13,-68,0.215686275,tutgutsy
U2823,8,TRUE,FALSE,125,0,1,15,17,Payneport,74,272,0.691876751,ytsvoxad
U2824,7,TRUE,FALSE,15,1,13,18,3,North Matthewville,84,51,0.382352941,rryfrdjx
U2825,8,FALSE,FALSE,145,1,16,2,10,East Davidland,7,168,0.546218487,axvzupyj
U2826,2,TRUE,FALSE,182,17,7,16,3,Port Georgeland,32,56,0.389355742,vyqnheyb
U2827,7,TRUE,FALSE,40,8,3,2,6,South Christinatown,37,142,0.509803922,ivqzktao
U2828,1,FALSE,FALSE,118,12,15,10,15,East Nancytown,95,195,0.584033613,pfjhxsmn
U2829,7,FALSE,FALSE,166,13,3,19,9,East Emma,30,24,0.344537815,zqrnkaal
U2830,7,FALSE,TRUE,179,7,3,19,13,Matthewburgh,29,135,0.5,sbnrrbjw
U2831,8,FALSE,TRUE,26,4,1,2,17,Hughesburgh,50,235,0.640056022,dznfbwzu
U2832,6,TRUE,TRUE,164,8,6,18,7,Reedmouth,69,217,0.614845938,zeineqfk
U2833,9,TRUE,TRUE,94,9,0,9,17,New Dannyshire,52,266,0.683473389,ytsmleff
U2834,3,TRUE,FALSE,37,5,7,18,10,Amberville,69,62,0.397759104,kaogczeb
U2835,3,FALSE,FALSE,154,9,6,14,13,Lake Mistyside,53,134,0.49859944,fxbbgwml
U2836,4,TRUE,FALSE,147,12,11,3,19,North Mary,94,376,0.837535014,lcvhiwpl
U2837,3,FALSE,FALSE,24,5,12,6,15,West Meganshire,6,8,0.322128852,xuzkzlet
U2838,3,TRUE,TRUE,18,17,0,11,18,Michaeltown,97,213,0.609243697,lppxzjxz
U2839,7,TRUE,FALSE,191,1,9,1,6,West Barbarachester,49,350,0.801120448,siduvvhk
U2840,5,TRUE,FALSE,45,8,17,11,5,New Amyburgh,36,18,0.336134454,ytkyuzmv
U2841,3,TRUE,FALSE,125,14,3,14,15,Kimberlyberg,8,56,0.389355742,qsegqtwn
U2842,8,FALSE,FALSE,88,2,8,18,8,West Toni,32,2,0.31372549,ducjypic
U2843,6,TRUE,TRUE,47,17,3,0,19,Kennethmouth,15,193,0.581232493,uzitqcdu
U2844,6,TRUE,FALSE,90,17,5,3,1,Garciashire,59,150,0.521008403,dysekjxi
U2845,6,FALSE,TRUE,21,14,5,14,2,Nicolasview,38,-51,0.239495798,qusagujn
U2846,6,FALSE,FALSE,19,12,8,15,17,Snyderchester,35,-40,0.254901961,jasiittd
U2847,5,FALSE,FALSE,118,6,16,18,8,Frazierfort,15,-44,0.24929972,gnbprold
U2848,7,TRUE,TRUE,38,1,11,10,6,Port Dale,12,79,0.421568627,hmqqtbaw
U2849,4,FALSE,TRUE,167,2,11,15,11,Gibsonside,85,268,0.68627451,inpioaki
U2850,5,FALSE,TRUE,72,10,2,5,9,South Samuelbury,58,189,0.575630252,noykgtpz
U2851,7,TRUE,TRUE,4,6,9,4,17,Turnerview,17,149,0.519607843,inxztehg
U2852,5,FALSE,TRUE,135,9,10,11,11,Stokesborough,48,171,0.550420168,isylmrpt
U2853,7,FALSE,FALSE,118,17,1,9,7,New Andrea,62,114,0.470588235,jbiejjhk
U2854,7,FALSE,TRUE,176,6,16,15,17,Robertsmouth,57,227,0.628851541,ftjtpsds
U2855,9,FALSE,FALSE,3,5,0,0,19,Courtneyshire,28,147,0.516806723,qfbokodw
U2856,5,TRUE,TRUE,60,16,15,15,10,South Robertfort,73,106,0.459383754,nmshgapu
U2857,2,TRUE,FALSE,74,10,19,12,7,Leahmouth,10,-25,0.275910364,tgsyyzld
U2858,5,TRUE,TRUE,197,11,19,10,9,Vasquezshire,86,331,0.774509804,yiufmoxt
U2859,8,TRUE,FALSE,2,15,9,13,3,South Gloriaville,2,-136,0.120448179,ciopfkcu
U2860,4,FALSE,FALSE,29,18,6,1,3,Rickyland,49,38,0.364145658,luahtpxa
U2861,1,FALSE,FALSE,16,0,8,6,19,Laurastad,62,161,0.536414566,rmhvcxcv
U2862,4,FALSE,TRUE,56,14,1,15,1,Michaelmouth,74,45,0.37394958,vxhkreqg
U2863,8,TRUE,FALSE,155,4,15,8,16,Goldenshire,96,363,0.819327731,gwkyijfi
U2864,7,TRUE,FALSE,105,5,12,10,9,North Christopher,27,119,0.477591036,fnantshe
U2865,5,FALSE,FALSE,110,19,6,17,7,Fergusontown,24,-74,0.207282913,tarozjvb
U2866,9,TRUE,TRUE,11,15,18,16,0,Charlesborough,93,44,0.37254902,pfdqfcxx
U2867,7,TRUE,FALSE,196,0,10,12,4,Port Tamaraburgh,66,272,0.691876751,bydvcjrp
U2868,3,FALSE,FALSE,170,17,17,3,0,North Angela,45,117,0.474789916,ksbitxjr
U2869,8,FALSE,FALSE,73,10,5,4,2,West Jamesmouth,5,9,0.323529412,mxgrbkdb
U2870,3,TRUE,FALSE,139,3,4,3,11,Moorebury,56,309,0.743697479,qbdhhqfm
U2871,7,TRUE,TRUE,78,13,16,7,18,Terrellville,2,119,0.477591036,jevlvquf
U2872,1,TRUE,FALSE,59,9,16,9,7,Crossstad,74,127,0.488795518,benbolyp
U2873,3,FALSE,TRUE,157,19,6,6,2,South Andre,47,150,0.521008403,khojsanw
U2874,9,TRUE,TRUE,135,15,0,17,6,Waltersshire,97,232,0.635854342,lfxjqspe
U2875,7,FALSE,FALSE,101,19,13,1,10,New Aaronstad,68,170,0.549019608,jwedeoyk
U2876,9,FALSE,TRUE,2,7,16,4,17,Jacksonhaven,13,74,0.414565826,qqacoqbq
U2877,7,TRUE,TRUE,101,16,12,9,4,West Mariahside,39,119,0.477591036,hpysvndd
U2878,9,FALSE,TRUE,190,13,2,0,13,Powersbury,26,306,0.739495798,ifkahivo
U2879,8,FALSE,FALSE,194,8,17,11,3,East Shawnport,22,85,0.429971989,gdlaixou
U2880,9,TRUE,TRUE,44,5,2,15,3,Brandistad,25,48,0.378151261,cunqoolt
U2881,2,TRUE,TRUE,123,19,6,13,8,Phillipsmouth,36,102,0.453781513,zlwuwewz
U2882,6,FALSE,FALSE,84,14,6,14,17,Goldenview,28,15,0.331932773,ttacxqyq
U2883,6,TRUE,FALSE,18,15,18,10,1,North Justin,7,-112,0.154061625,rbcwhtxz
U2884,1,TRUE,TRUE,8,10,17,14,11,North Brittneyside,31,3,0.31512605,bhvosfjz
U2885,2,TRUE,FALSE,187,7,9,12,9,Ericport,62,237,0.642857143,kmiuzszy
U2886,4,FALSE,FALSE,12,19,8,4,5,North April,30,-46,0.246498599,akqvyluo
U2887,7,FALSE,FALSE,131,18,8,8,12,Colemanbury,26,71,0.410364146,lfkjixgi
U2888,6,TRUE,TRUE,113,10,19,11,6,East Alan,65,187,0.572829132,ileqmjmn
U2889,2,FALSE,FALSE,136,10,14,6,17,Lake Andrew,93,273,0.693277311,uoxpxzuk
U2890,6,FALSE,TRUE,193,7,15,17,4,East Roberttown,23,86,0.431372549,bvbhqicu
U2891,2,TRUE,FALSE,149,0,11,5,11,New Christinaland,98,382,0.845938375,vkyjzcni
U2892,4,FALSE,FALSE,57,18,4,2,9,Monicaburgh,24,40,0.366946779,kgbsvjfs
U2893,3,FALSE,FALSE,83,10,12,14,8,West Makayla,19,-47,0.245098039,shhnfpdg
U2894,8,TRUE,TRUE,131,4,6,5,15,Martinchester,72,384,0.848739496,bjjuvkka
U2895,2,TRUE,TRUE,119,2,3,16,1,South Yolanda,13,78,0.420168067,gttbmfxx
U2896,8,TRUE,TRUE,195,6,11,13,6,North Lisa,48,255,0.668067227,soitfuyf
U2897,6,TRUE,FALSE,142,19,10,3,7,Lake Christine,1,96,0.445378151,itllhqag
U2898,5,TRUE,FALSE,125,1,6,3,9,Hendersonmouth,28,239,0.645658263,yiccobsp
U2899,8,FALSE,TRUE,128,15,9,18,18,Angiehaven,67,145,0.514005602,dhdwhmko
U2900,4,FALSE,TRUE,2,10,16,18,19,Port Carlos,11,-85,0.191876751,awpsdfie
U2901,7,TRUE,FALSE,81,14,19,4,2,Romerohaven,96,199,0.589635854,xaxyudgp
U2902,7,FALSE,TRUE,137,12,19,14,3,Robertchester,60,98,0.448179272,estptyub
U2903,7,TRUE,TRUE,171,10,11,17,13,Robertmouth,52,212,0.607843137,hfvqlggu
U2904,1,FALSE,FALSE,47,5,14,4,1,Port Billy,52,65,0.401960784,ffyvetet
U2905,8,FALSE,FALSE,112,15,11,15,0,West Kimberly,96,73,0.413165266,prqyhgzi
U2906,8,FALSE,TRUE,42,0,6,9,6,Christinashire,55,146,0.515406162,tipbwdvq
U2907,2,FALSE,FALSE,171,17,18,4,15,Daniellemouth,48,185,0.570028011,sehukazi
U2908,2,TRUE,TRUE,181,14,6,12,12,Jasonbury,96,335,0.780112045,mnhzczlp
U2909,6,FALSE,TRUE,50,11,8,10,19,Carlymouth,76,188,0.574229692,ndnpztfn
U2910,9,TRUE,TRUE,15,10,11,17,19,New Judithtown,93,172,0.551820728,bqzakotk
U2911,8,FALSE,FALSE,64,7,7,14,7,Rickburgh,73,72,0.411764706,houszsqd
U2912,6,FALSE,FALSE,105,11,11,9,15,Mcguireview,8,41,0.368347339,yppmmmze
U2913,4,FALSE,TRUE,50,11,16,6,5,Wilkinsview,45,76,0.417366947,ucczbzod
U2914,5,TRUE,FALSE,141,15,10,6,2,North Louis,1,58,0.392156863,imlpptbl
U2915,1,TRUE,FALSE,134,9,5,18,6,Williamston,57,95,0.443977591,thhaqriq
U2916,9,TRUE,TRUE,109,19,8,8,5,New Julieview,65,191,0.578431373,yrlvuqkr
U2917,8,TRUE,TRUE,80,10,11,2,9,Tammychester,49,247,0.656862745,gmoszapt
U2918,5,FALSE,FALSE,70,14,0,0,4,West Dustinchester,66,162,0.537815126,pawxvhvj
U2919,5,TRUE,FALSE,41,13,12,6,1,Reginaldfort,38,33,0.357142857,vliesdef
U2920,1,TRUE,FALSE,133,4,7,10,2,South Jamie,18,97,0.446778711,kukhjkpk
U2921,6,FALSE,TRUE,111,3,7,16,0,South Derek,48,80,0.422969188,ycdhaztm
U2922,7,TRUE,FALSE,195,3,17,6,12,New Chelseaburgh,74,358,0.81232493,euquclsp
U2923,3,TRUE,TRUE,93,17,14,3,17,Coreytown,70,281,0.704481793,uxnkbbyg
U2924,6,FALSE,FALSE,108,8,0,9,15,New Charles,6,77,0.418767507,xdrvqiru
U2925,3,TRUE,TRUE,168,19,5,1,17,North Sarah,80,404,0.8767507,vjljdlto
U2926,8,TRUE,FALSE,150,4,2,3,12,East Michael,39,300,0.731092437,qgiikwma
U2927,1,FALSE,TRUE,101,10,14,6,15,Fuentestown,67,224,0.62464986,prhsrptv
U2928,8,FALSE,FALSE,175,5,15,3,0,Adrianfort,38,182,0.565826331,ljdmuhjm
U2929,1,TRUE,FALSE,65,3,17,4,4,Hammondstad,49,146,0.515406162,wofnwjou
U2930,4,TRUE,FALSE,143,6,18,10,1,Lake Joefurt,79,198,0.588235294,lbkfowxg
U2931,2,TRUE,FALSE,107,12,14,17,4,West Jonathanport,29,-19,0.284313725,lcqpoyuf
U2932,7,FALSE,FALSE,42,18,15,14,3,Anthonyport,48,-93,0.180672269,spvkkytq
U2933,8,TRUE,FALSE,112,7,10,7,6,South Kristine,35,153,0.525210084,jphxvuwc
U2934,1,TRUE,FALSE,130,13,0,4,13,East James,53,248,0.658263305,phnxmthz
U2935,6,FALSE,FALSE,180,12,17,11,3,Gonzalezmouth,65,133,0.49719888,znggbdvo
U2936,6,TRUE,TRUE,95,0,0,13,15,East Veronica,24,200,0.591036415,zuerhegu
U2937,5,TRUE,TRUE,128,0,15,12,16,West Paul,68,304,0.736694678,pnvbkvzf
U2938,8,TRUE,FALSE,186,4,1,15,17,Port Michael,71,307,0.740896359,acgngdij
U2939,1,TRUE,FALSE,168,9,7,10,8,Kennedyfort,16,133,0.49719888,cbovybtu
U2940,2,TRUE,FALSE,170,11,2,16,13,New Marcusport,55,180,0.56302521,iwknwioo
U2941,4,TRUE,TRUE,79,8,0,13,3,Port Robertberg,56,144,0.512605042,sizeasiq
U2942,8,TRUE,TRUE,156,14,10,15,0,Hendersonmouth,49,130,0.492997199,wviykklp
U2943,8,FALSE,TRUE,156,4,2,15,0,Hunterburgh,56,160,0.535014006,tubdyioi
U2944,4,FALSE,TRUE,174,19,17,5,2,East Maryside,84,231,0.634453782,lpqqqcky
U2945,7,FALSE,FALSE,197,12,4,12,12,Robertton,31,145,0.514005602,aphexnlv
U2946,1,FALSE,FALSE,71,6,10,8,2,North Timothy,36,25,0.345938375,urhhromt
U2947,9,TRUE,FALSE,144,0,13,14,5,Brittanyside,23,117,0.474789916,ysyzsrwg
U2948,7,FALSE,TRUE,193,10,10,5,10,Jenniferland,62,311,0.746498599,ueblgncc
U2949,9,TRUE,FALSE,116,13,9,15,0,South Sydneyburgh,95,141,0.508403361,yjhrxovv
U2950,4,FALSE,FALSE,53,0,0,19,5,Feliciaville,82,60,0.394957983,kcfhxhur
U2951,7,TRUE,FALSE,120,16,18,0,3,North Allison,92,267,0.68487395,sbeiafnw
U2952,8,TRUE,FALSE,106,11,14,10,1,Oliviatown,36,66,0.403361345,pvbuffes
U2953,6,FALSE,TRUE,180,12,16,12,8,Sandovalland,58,186,0.571428571,xoscexli
U2954,1,FALSE,TRUE,59,12,14,8,11,Hernandezland,50,98,0.448179272,nqwomtyo
U2955,6,FALSE,FALSE,44,11,3,16,10,North Dominicberg,67,19,0.337535014,ebwssate
U2956,6,TRUE,FALSE,62,9,10,6,1,West Angelaview,14,32,0.355742297,njjjqhbn
U2957,2,TRUE,TRUE,68,14,15,2,9,Lake Thomasfurt,4,105,0.457983193,vcztmmbg
U2958,2,FALSE,TRUE,150,5,8,4,5,Kevinchester,25,198,0.588235294,kwtdcrjg
U2959,6,TRUE,FALSE,17,17,16,5,19,North Rachel,56,119,0.477591036,libbsqwg
U2960,7,FALSE,FALSE,96,17,5,16,3,Newmanchester,80,30,0.352941176,impangjs
U2961,7,FALSE,FALSE,3,3,2,8,5,Lake Crystal,10,-37,0.259103641,cdmyiuoe
U2962,4,TRUE,TRUE,74,16,9,5,10,Patrickshire,64,212,0.607843137,huhnqdca
U2963,1,TRUE,TRUE,46,18,1,17,19,Ellisbury,94,169,0.547619048,scvzwind
U2964,5,TRUE,FALSE,46,0,3,17,6,Kaylaville,42,44,0.37254902,qdwhmboi
U2965,2,FALSE,TRUE,108,9,0,7,6,Johnsonmouth,91,259,0.673669468,rjufkkjs
U2966,7,TRUE,FALSE,112,12,13,11,14,Cynthialand,92,234,0.638655462,qdtpijsi
U2967,4,TRUE,FALSE,37,8,9,19,16,East Heidi,59,45,0.37394958,qddzddgp
U2968,2,TRUE,FALSE,118,12,10,10,19,East Cassandra,51,189,0.575630252,tjmcwgbs
U2969,9,FALSE,TRUE,142,9,7,5,10,Port Josephchester,96,343,0.791316527,loxkqvih
U2970,4,TRUE,FALSE,25,11,12,11,2,Port Hollybury,52,8,0.322128852,ofhfryss
U2971,7,FALSE,FALSE,110,16,1,0,7,Yorkfurt,92,261,0.676470588,kwyrswvf
U2972,9,FALSE,TRUE,59,17,17,15,15,Bettyville,48,29,0.351540616,cecesslx
U2973,4,FALSE,TRUE,129,14,14,5,18,New Angelaberg,70,269,0.68767507,temuyzht
U2974,8,TRUE,FALSE,163,10,17,16,13,Ericburgh,25,100,0.450980392,fgpwvjrp
U2975,5,TRUE,TRUE,92,0,5,5,8,Perkinschester,56,294,0.722689076,jzaflvwn
U2976,7,TRUE,FALSE,35,9,10,12,7,East Travis,24,-3,0.306722689,cimjmpjq
U2977,9,FALSE,FALSE,43,8,12,6,1,Samanthafurt,68,78,0.420168067,diptcmnr
U2978,7,TRUE,TRUE,104,18,1,8,2,East Christopher,29,114,0.470588235,qbzoobcd
U2979,7,FALSE,TRUE,84,0,18,15,15,Smithfort,53,143,0.511204482,htrhodur
U2980,9,FALSE,FALSE,125,0,13,10,14,Brettbury,33,153,0.525210084,ebideixx
